id,centre,number,primary,type,country,source,person
,C#44027987,2476466337,TRUE,lan,GB,OFSTED,
,C#44027988,07879 237491,TRUE,mob,GB,OFSTED,
,C#44027989,02476 466288,TRUE,lan,GB,OFSTED,
,C#44027990,024 76469081,TRUE,lan,GB,OFSTED,
,C#44027991,2476466655,TRUE,lan,GB,OFSTED,
,C#44027992,2476787801,TRUE,lan,GB,OFSTED,
,C#44027993,24764746664,TRUE,lan,GB,OFSTED,
,C#44027994,2476466744,TRUE,lan,GB,OFSTED,
,C#44027995,2476464475,TRUE,lan,GB,OFSTED,
,C#44027996,07805 278641,TRUE,mob,GB,OFSTED,
,C#44027997,1926815155,TRUE,lan,GB,OFSTED,
,C#44027998,7974922272,TRUE,mob,GB,OFSTED,
,C#44027999,01926 353125,TRUE,lan,GB,OFSTED,
,C#44028000,01926 814953,TRUE,lan,GB,OFSTED,
,C#44028001,01926 811 022,TRUE,lan,GB,OFSTED,
,C#44028002,1926812520,TRUE,lan,GB,OFSTED,
,C#44028003,01926 815 155,TRUE,lan,GB,OFSTED,
,C#44028004,01926 813 815,TRUE,lan,GB,OFSTED,
,C#44028005,1926812512,TRUE,lan,GB,OFSTED,
,C#44028006,1295771050,TRUE,lan,GB,OFSTED,
,C#44028007,1295770869,TRUE,lan,GB,OFSTED,
,C#44028008,01926 817827,TRUE,lan,GB,OFSTED,
,C#44028009,01926 811400,TRUE,lan,GB,OFSTED,
,C#44028010,2476672660,TRUE,lan,GB,OFSTED,
,C#44028011,7375065777,TRUE,mob,GB,OFSTED,
,C#44028012,2476674625,TRUE,lan,GB,OFSTED,
,C#44028013,02476 675051,TRUE,lan,GB,OFSTED,
,C#44028014,2476466837,TRUE,lan,GB,OFSTED,
,C#44028015,7445398564,TRUE,mob,GB,OFSTED,
,C#44028016,024 7647 4174,TRUE,lan,GB,OFSTED,
,C#44028017,07795 172 494,TRUE,mob,GB,OFSTED,
,C#44028018,07986 431814,TRUE,mob,GB,OFSTED,
,C#44028019,02476 464 777,TRUE,lan,GB,OFSTED,
,C#44028020,024 76 422233,TRUE,lan,GB,OFSTED,
,C#44028021,7713806315,TRUE,mob,GB,OFSTED,
,C#44028022,02476 695329,TRUE,lan,GB,OFSTED,
,C#44028023,2476466669,TRUE,lan,GB,OFSTED,
,C#44028024,2476402277,TRUE,lan,GB,OFSTED,
,C#44028025,02476 407200,TRUE,lan,GB,OFSTED,
,C#44028026,2476673452,TRUE,lan,GB,OFSTED,
,C#44028027,02476 679581,TRUE,lan,GB,OFSTED,
,C#44028028,02476 672552,TRUE,lan,GB,OFSTED,
,C#44028029,02476 675836,TRUE,lan,GB,OFSTED,
,C#44028030,2476675836,TRUE,lan,GB,OFSTED,
,C#44028031,02476 679038,TRUE,lan,GB,OFSTED,
,C#44028032,2476402611,TRUE,lan,GB,OFSTED,
,C#44028033,2476404344,TRUE,lan,GB,OFSTED,
,C#44028034,2476675017,TRUE,lan,GB,OFSTED,
,C#44028035,2476674586,TRUE,lan,GB,OFSTED,
,C#44028036,2476713248,TRUE,lan,GB,OFSTED,
,C#44028037,2476593572,TRUE,lan,GB,OFSTED,
,C#44028038,7513350853,TRUE,mob,GB,OFSTED,
,C#44028039,7958382319,TRUE,mob,GB,OFSTED,
,C#44028040,2476592559,TRUE,lan,GB,OFSTED,
,C#44028041,2476597234,TRUE,lan,GB,OFSTED,
,C#44021729,01823 334507,TRUE,lan,GB,OFSTED,
,C#44028043,2476591501,TRUE,lan,GB,OFSTED,
,C#44028044,2476591767,TRUE,lan,GB,OFSTED,
,C#44028045,2476335790,TRUE,lan,GB,OFSTED,
,C#44028046,2476333631,TRUE,lan,GB,OFSTED,
,C#44028047,02476 333631,TRUE,lan,GB,OFSTED,
,C#44028048,2476335697,TRUE,lan,GB,OFSTED,
,C#44028049,2476338237,TRUE,lan,GB,OFSTED,
,C#44028050,2476596839,TRUE,lan,GB,OFSTED,
,C#44028051,2476595455,TRUE,lan,GB,OFSTED,
,C#44028052,2476596988,TRUE,lan,GB,OFSTED,
,C#44028053,07718 973963,TRUE,mob,GB,OFSTED,
,C#44028054,07718 973963,TRUE,mob,GB,OFSTED,
,C#44028055,7792164340,TRUE,mob,GB,OFSTED,
,C#44028056,7792164340,TRUE,mob,GB,OFSTED,
,C#44028057,7825567799,TRUE,mob,GB,OFSTED,
,C#44028058,2476594851,TRUE,lan,GB,OFSTED,
,C#44028059,02476 590059,TRUE,lan,GB,OFSTED,
,C#44028060,7599951652,TRUE,mob,GB,OFSTED,
,C#44028061,02476 667855,TRUE,lan,GB,OFSTED,
,C#44028062,2476637381,TRUE,lan,GB,OFSTED,
,C#44028063,02476 366944,TRUE,lan,GB,OFSTED,
,C#44028064,7815063902,TRUE,mob,GB,OFSTED,
,C#44028065,2476686063,TRUE,lan,GB,OFSTED,
,C#44028066,02476 638 700,TRUE,lan,GB,OFSTED,
,C#44028067,02476 7978,TRUE,lan,GB,OFSTED,
,C#44028068,2476687527,TRUE,lan,GB,OFSTED,
,C#44028069,2476689558,TRUE,lan,GB,OFSTED,
,C#44028070,2476581888,TRUE,lan,GB,OFSTED,
,C#44028071,2476686893,TRUE,lan,GB,OFSTED,
,C#44028072,024 7668 8111,TRUE,lan,GB,OFSTED,
,C#44028073,2476261803,TRUE,lan,GB,OFSTED,
,C#44028074,2476662106,TRUE,lan,GB,OFSTED,
,C#44028075,2477113598,TRUE,lan,GB,OFSTED,
,C#44028076,2476688992,TRUE,lan,GB,OFSTED,
,C#44028077,7966192444,TRUE,mob,GB,OFSTED,
,C#44028078,02476 367 001,TRUE,lan,GB,OFSTED,
,C#44028079,02476 702503,TRUE,lan,GB,OFSTED,
,C#44028080,2476688947,TRUE,lan,GB,OFSTED,
,C#44028081,02476 362 813,TRUE,lan,GB,OFSTED,
,C#44028082,2476687688,TRUE,lan,GB,OFSTED,
,C#44028083,02476 637823,TRUE,lan,GB,OFSTED,
,C#44028084,2476644909,TRUE,lan,GB,OFSTED,
,C#44028085,07712 266 178,TRUE,mob,GB,OFSTED,
,C#44028086,2476689392,TRUE,lan,GB,OFSTED,
,C#44028087,02476 266280,TRUE,lan,GB,OFSTED,
,C#44028088,024 76688450,TRUE,lan,GB,OFSTED,
,C#44028089,2476688022,TRUE,lan,GB,OFSTED,
,C#44028090,1676532141,TRUE,lan,GB,OFSTED,
,C#44028091,1676532853,TRUE,lan,GB,OFSTED,
,C#44028092,01676 532886,TRUE,lan,GB,OFSTED,
,C#44028093,7565635471,TRUE,mob,GB,OFSTED,
,C#44028094,1676532254,TRUE,lan,GB,OFSTED,
,C#44028095,01676 532 298,TRUE,lan,GB,OFSTED,
,C#44028096,07725 352701,TRUE,mob,GB,OFSTED,
,C#44028097,01676 523637,TRUE,lan,GB,OFSTED,
,C#44028098,07394 984233,TRUE,mob,GB,OFSTED,
,C#44028099,1676522488,TRUE,lan,GB,OFSTED,
,C#44028100,7445850388,TRUE,mob,GB,OFSTED,
,C#44028101,1676540390,TRUE,lan,GB,OFSTED,
,C#44028102,07704 636405,TRUE,mob,GB,OFSTED,
,C#44028103,1676233105,TRUE,lan,GB,OFSTED,
,C#44028104,0750 8953751,TRUE,mob,GB,OFSTED,
,C#44028105,7426024125,TRUE,mob,GB,OFSTED,
,C#44028106,2476644909,TRUE,lan,GB,OFSTED,
,C#44028108,7792326305,TRUE,mob,GB,OFSTED,
,C#44028109,7453304518,TRUE,mob,GB,OFSTED,
,C#44028110,2476364505,TRUE,lan,GB,OFSTED,
,C#44028111,2476364200,TRUE,lan,GB,OFSTED,
,C#44028112,02476 616086,TRUE,lan,GB,OFSTED,
,C#44028113,07971 596124,TRUE,mob,GB,OFSTED,
,C#44028114,01926 851888,TRUE,lan,GB,OFSTED,
,C#44028115,01926 353126,TRUE,lan,GB,OFSTED,
,C#44028116,1926857280,TRUE,lan,GB,OFSTED,
,C#44028117,1926854450,TRUE,lan,GB,OFSTED,
,C#44028118,01926 854450,TRUE,lan,GB,OFSTED,
,C#44028119,1926853394,TRUE,lan,GB,OFSTED,
,C#44028120,01926-856202,TRUE,lan,GB,OFSTED,
,C#44028121,7949495297,TRUE,mob,GB,OFSTED,
,C#44028122,01922 863104,TRUE,lan,GB,OFSTED,
,C#44028123,01926 754005,TRUE,lan,GB,OFSTED,
,C#44028124,01926 754005,TRUE,lan,GB,OFSTED,
,C#44028125,01926 854486,TRUE,lan,GB,OFSTED,
,C#44028126,01676 532853,TRUE,lan,GB,OFSTED,
,C#44028127,01926 853323,TRUE,lan,GB,OFSTED,
,C#44028128,02476 418957,TRUE,lan,GB,OFSTED,
,C#44028129,1926864443,TRUE,lan,GB,OFSTED,
,C#44028130,01926 851821,TRUE,lan,GB,OFSTED,
,C#44028131,8448003001,TRUE,lan,GB,OFSTED,
,C#44028132,2476302166,TRUE,lan,GB,OFSTED,
,C#44028133,2476542212,TRUE,lan,GB,OFSTED,
,C#44028134,01827 718080,TRUE,lan,GB,OFSTED,
,C#44028135,01827 717549,TRUE,lan,GB,OFSTED,
,C#44028136,1827712372,TRUE,lan,GB,OFSTED,
,C#44028137,1827713116,TRUE,lan,GB,OFSTED,
,C#44028138,01827 713284,TRUE,lan,GB,OFSTED,
,C#44028139,1827717549,TRUE,lan,GB,OFSTED,
,C#44028140,1827715005,TRUE,lan,GB,OFSTED,
,C#44028141,01827 711742,TRUE,lan,GB,OFSTED,
,C#44028142,1827872820,TRUE,lan,GB,OFSTED,
,C#44028143,01827 718 249,TRUE,lan,GB,OFSTED,
,C#44000979,1204333466,TRUE,lan,GB,OFSTED,
,C#44028145,01827 718878,TRUE,lan,GB,OFSTED,
,C#44028146,7904791226,TRUE,mob,GB,OFSTED,
,C#44028147,07903 285262,TRUE,mob,GB,OFSTED,
,C#44028148,1270698840,TRUE,lan,GB,OFSTED,
,C#44028149,01270 365001,TRUE,lan,GB,OFSTED,
,C#44028150,1270214490,TRUE,lan,GB,OFSTED,
,C#44028151,01270 213934,TRUE,lan,GB,OFSTED,
,C#44028152,1270583160,TRUE,lan,GB,OFSTED,
,C#44028153,1270582263,TRUE,lan,GB,OFSTED,
,C#44028154,1270814016,TRUE,lan,GB,OFSTED,
,C#44028155,7970184494,TRUE,mob,GB,OFSTED,
,C#44028156,1270902056,TRUE,lan,GB,OFSTED,
,C#44028157,7817232149,TRUE,mob,GB,OFSTED,
,C#44028158,01270 258 005,TRUE,lan,GB,OFSTED,
,C#44028159,01270 251912,TRUE,lan,GB,OFSTED,
,C#44028160,1270814040,TRUE,lan,GB,OFSTED,
,C#44028161,01270 685008,TRUE,lan,GB,OFSTED,
,C#44028162,01270 849248,TRUE,lan,GB,OFSTED,
,C#44028163,7967904791,TRUE,mob,GB,OFSTED,
,C#44028164,1270902057,TRUE,lan,GB,OFSTED,
,C#44028165,1270505686,TRUE,lan,GB,OFSTED,
,C#44028166,1270589429,TRUE,lan,GB,OFSTED,
,C#44028167,07790 793353,TRUE,mob,GB,OFSTED,
,C#44028168,07541 527797,TRUE,mob,GB,OFSTED,
,C#44028169,7792691692,TRUE,mob,GB,OFSTED,
,C#44028170,01270 439200,TRUE,lan,GB,OFSTED,
,C#44028171,07973 842 808,TRUE,mob,GB,OFSTED,
,C#44028172,1606834634,TRUE,lan,GB,OFSTED,
,C#44028173,1606841174,TRUE,lan,GB,OFSTED,
,C#44028174,7917696151,TRUE,mob,GB,OFSTED,
,C#44028175,07947 808282,TRUE,mob,GB,OFSTED,
,C#44028176,07803 419 376,TRUE,mob,GB,OFSTED,
,C#44028177,1606832519,TRUE,lan,GB,OFSTED,
,C#44028178,1270449560,TRUE,lan,GB,OFSTED,
,C#44028179,01270 759257,TRUE,lan,GB,OFSTED,
,C#44028180,1477534304,TRUE,lan,GB,OFSTED,
,C#44028181,01270 750 988,TRUE,lan,GB,OFSTED,
,C#44028182,01270 761505,TRUE,lan,GB,OFSTED,
,C#44028183,01477 500253,TRUE,lan,GB,OFSTED,
,C#44028184,01477 500 089,TRUE,lan,GB,OFSTED,
,C#44028185,1270761270,TRUE,lan,GB,OFSTED,
,C#44028186,1270768121,TRUE,lan,GB,OFSTED,
,C#44028187,1270762208,TRUE,lan,GB,OFSTED,
,C#44028188,01270 758870,TRUE,lan,GB,OFSTED,
,C#44028189,01270 765031,TRUE,lan,GB,OFSTED,
,C#44028190,01270 753 763,TRUE,lan,GB,OFSTED,
,C#44028191,7813963193,TRUE,mob,GB,OFSTED,
,C#44028192,1270685222,TRUE,lan,GB,OFSTED,
,C#44028193,1270918922,TRUE,lan,GB,OFSTED,
,C#44028194,7749935583,TRUE,mob,GB,OFSTED,
,C#44028195,1260274690,TRUE,lan,GB,OFSTED,
,C#44028196,7709624993,TRUE,mob,GB,OFSTED,
,C#44028197,7875542974,TRUE,mob,GB,OFSTED,
,C#44028198,1260280811,TRUE,lan,GB,OFSTED,
,C#44028199,7977449535,TRUE,mob,GB,OFSTED,
,C#44028200,01260 291155,TRUE,lan,GB,OFSTED,
,C#44028201,1260387060,TRUE,lan,GB,OFSTED,
,C#44028202,01260 223568,TRUE,lan,GB,OFSTED,
,C#44028203,7852135018,TRUE,mob,GB,OFSTED,
,C#44028204,01260 297924,TRUE,lan,GB,OFSTED,
,C#44028205,01260 281 444,TRUE,lan,GB,OFSTED,
,C#44028206,07713 514292,TRUE,mob,GB,OFSTED,
,C#44028207,07896 442702,TRUE,mob,GB,OFSTED,
,C#44028208,1260276085,TRUE,lan,GB,OFSTED,
,C#44028209,01260 299120,TRUE,lan,GB,OFSTED,
,C#44028210,1260633120,TRUE,lan,GB,OFSTED,
,C#44028211,1260295927,TRUE,lan,GB,OFSTED,
,C#44028212,1260221640,TRUE,lan,GB,OFSTED,
,C#44028213,1782205915,TRUE,lan,GB,OFSTED,
,C#44028214,1260272935,TRUE,lan,GB,OFSTED,
,C#44028215,07748 699352,TRUE,mob,GB,OFSTED,
,C#44028216,7544177444,TRUE,mob,GB,OFSTED,
,C#44028217,1270661527,TRUE,lan,GB,OFSTED,
,C#44028218,1270650074,TRUE,lan,GB,OFSTED,
,C#44028219,01270 749 560,TRUE,lan,GB,OFSTED,
,C#44028220,01270 691196,TRUE,lan,GB,OFSTED,
,C#44028221,01270 884 443,TRUE,lan,GB,OFSTED,
,C#44028222,01270 748 233,TRUE,lan,GB,OFSTED,
,C#44028223,01270 568611,TRUE,lan,GB,OFSTED,
,C#44028224,1270845726,TRUE,lan,GB,OFSTED,
,C#44028225,7713846746,TRUE,mob,GB,OFSTED,
,C#44028226,1270560319,TRUE,lan,GB,OFSTED,
,C#44028227,1270696810,TRUE,lan,GB,OFSTED,
,C#44028228,01270 560083,TRUE,lan,GB,OFSTED,
,C#44028229,1270685770,TRUE,lan,GB,OFSTED,
,C#44028230,01270 481452,TRUE,lan,GB,OFSTED,
,C#44028231,01270 654 655,TRUE,lan,GB,OFSTED,
,C#44028232,1270260620,TRUE,lan,GB,OFSTED,
,C#44028233,7831947128,TRUE,mob,GB,OFSTED,
,C#44028234,1270910500,TRUE,lan,GB,OFSTED,
,C#44028235,01270 669050,TRUE,lan,GB,OFSTED,
,C#44028236,1270820848,TRUE,lan,GB,OFSTED,
,C#44028237,1270820286,TRUE,lan,GB,OFSTED,
,C#44028238,01270 820848,TRUE,lan,GB,OFSTED,
,C#44028239,7894804741,TRUE,mob,GB,OFSTED,
,C#44028240,1782366332,TRUE,lan,GB,OFSTED,
,C#44028241,01270 820848,TRUE,lan,GB,OFSTED,
,C#44028242,1782750301,TRUE,lan,GB,OFSTED,
,C#44028243,1630647373,TRUE,lan,GB,OFSTED,
,C#44028244,07826 544614,TRUE,mob,GB,OFSTED,
,C#44028245,01477 537375,TRUE,lan,GB,OFSTED,
,C#44028246,07826 544 614,TRUE,mob,GB,OFSTED,
,C#44028247,07796 691671,TRUE,mob,GB,OFSTED,
,C#44028248,01477 549 002,TRUE,lan,GB,OFSTED,
,C#44028249,01477 549494,TRUE,lan,GB,OFSTED,
,C#44028250,7925699793,TRUE,mob,GB,OFSTED,
,C#44028251,07940 587630,TRUE,mob,GB,OFSTED,
,C#44028252,07826 544614,TRUE,mob,GB,OFSTED,
,C#44028253,1270685750,TRUE,lan,GB,OFSTED,
,C#44028254,1270902055,TRUE,lan,GB,OFSTED,
,C#44028255,7590851024,TRUE,mob,GB,OFSTED,
,C#44028256,1270623826,TRUE,lan,GB,OFSTED,
,C#44028257,1270814570,TRUE,lan,GB,OFSTED,
,C#44028258,01270 626155,TRUE,lan,GB,OFSTED,
,C#44028259,1270628745,TRUE,lan,GB,OFSTED,
,C#44028260,01270 650 382,TRUE,lan,GB,OFSTED,
,C#44028261,07891 585988,TRUE,mob,GB,OFSTED,
,C#44028262,01270 623333,TRUE,lan,GB,OFSTED,
,C#44028263,01270 567431,TRUE,lan,GB,OFSTED,
,C#44028264,01270 323334,TRUE,lan,GB,OFSTED,
,C#44028265,01270 623023,TRUE,lan,GB,OFSTED,
,C#44028266,1270841302,TRUE,lan,GB,OFSTED,
,C#44028267,1270520271,TRUE,lan,GB,OFSTED,
,C#44028268,1270780270,TRUE,lan,GB,OFSTED,
,C#44028269,1270524253,TRUE,lan,GB,OFSTED,
,C#44028270,01829 730233,TRUE,lan,GB,OFSTED,
,C#44028271,1829781366,TRUE,lan,GB,OFSTED,
,C#44028272,1829752811,TRUE,lan,GB,OFSTED,
,C#44028273,7849642417,TRUE,mob,GB,OFSTED,
,C#44028274,1270918360,TRUE,lan,GB,OFSTED,
,C#44028275,1829261264,TRUE,lan,GB,OFSTED,
,C#44028276,01829 260676,TRUE,lan,GB,OFSTED,
,C#44028277,1606593315,TRUE,lan,GB,OFSTED,
,C#44028278,01606 869 888,TRUE,lan,GB,OFSTED,
,C#44028279,1606668066,TRUE,lan,GB,OFSTED,
,C#44028280,01606 869324,TRUE,lan,GB,OFSTED,
,C#44028281,1606800390,TRUE,lan,GB,OFSTED,
,C#44028282,1606668790,TRUE,lan,GB,OFSTED,
,C#44028283,7391586831,TRUE,mob,GB,OFSTED,
,C#44028284,1606800269,TRUE,lan,GB,OFSTED,
,C#44028285,01606 559095,TRUE,lan,GB,OFSTED,
,C#44028286,01606 559115,TRUE,lan,GB,OFSTED,
,C#44028287,01606 594 637,TRUE,lan,GB,OFSTED,
,C#44028288,01606 869111,TRUE,lan,GB,OFSTED,
,C#44028289,1606593896,TRUE,lan,GB,OFSTED,
,C#44028290,01606 212690,TRUE,lan,GB,OFSTED,
,C#44028291,7814389469,TRUE,mob,GB,OFSTED,
,C#44028292,07523 057060,TRUE,mob,GB,OFSTED,
,C#44028293,1606288040,TRUE,lan,GB,OFSTED,
,C#44021882,7724656518,TRUE,mob,GB,OFSTED,
,C#44000478,1274677705,TRUE,lan,GB,OFSTED,
,C#44028296,01606 786423,TRUE,lan,GB,OFSTED,
,C#44028297,160676644,TRUE,lan,GB,OFSTED,
,C#44028298,01606 77877,TRUE,lan,GB,OFSTED,
,C#44028299,01606 288022,TRUE,lan,GB,OFSTED,
,C#44028300,01606 871271,TRUE,lan,GB,OFSTED,
,C#44028301,7740948868,TRUE,mob,GB,OFSTED,
,C#44028302,01606 74100,TRUE,lan,GB,OFSTED,
,C#44028303,1606288140,TRUE,lan,GB,OFSTED,
,C#44028304,1606783050,TRUE,lan,GB,OFSTED,
,C#44028305,01606 882006,TRUE,lan,GB,OFSTED,
,C#44028306,1606301624,TRUE,lan,GB,OFSTED,
,C#44028307,1606889336,TRUE,lan,GB,OFSTED,
,C#44028308,1606889888,TRUE,lan,GB,OFSTED,
,C#44028309,7985094776,TRUE,mob,GB,OFSTED,
,C#44028310,01606 884072,TRUE,lan,GB,OFSTED,
,C#44028311,1606888782,TRUE,lan,GB,OFSTED,
,C#44028312,7713046737,TRUE,mob,GB,OFSTED,
,C#44028313,7926948234,TRUE,mob,GB,OFSTED,
,C#44028314,7884447542,TRUE,mob,GB,OFSTED,
,C#44028315,1606853005,TRUE,lan,GB,OFSTED,
,C#44028316,7496109211,TRUE,mob,GB,OFSTED,
,C#44028317,7900793225,TRUE,mob,GB,OFSTED,
,C#44028318,01606 539000,TRUE,lan,GB,OFSTED,
,C#44028319,1606226444,TRUE,lan,GB,OFSTED,
,C#44028320,07921 816928,TRUE,mob,GB,OFSTED,
,C#44028321,7999633011,TRUE,mob,GB,OFSTED,
,C#44028322,160674371,TRUE,lan,GB,OFSTED,
,C#44028323,160676468,TRUE,lan,GB,OFSTED,
,C#44028324,01606 872101,TRUE,lan,GB,OFSTED,
,C#44028325,1606872323,TRUE,lan,GB,OFSTED,
,C#44028326,160674784,TRUE,lan,GB,OFSTED,
,C#44028327,160674975,TRUE,lan,GB,OFSTED,
,C#44028328,7803862055,TRUE,mob,GB,OFSTED,
,C#44028329,7984657911,TRUE,mob,GB,OFSTED,
,C#44028330,1606663610,TRUE,lan,GB,OFSTED,
,C#44028331,160640811,TRUE,lan,GB,OFSTED,
,C#44028332,01606 781081,TRUE,lan,GB,OFSTED,
,C#44028333,1606891336,TRUE,lan,GB,OFSTED,
,C#44028334,7932400110,TRUE,mob,GB,OFSTED,
,C#44028335,1606668380,TRUE,lan,GB,OFSTED,
,C#44028336,1606663690,TRUE,lan,GB,OFSTED,
,C#44028337,1606668340,TRUE,lan,GB,OFSTED,
,C#44028338,1606892323,TRUE,lan,GB,OFSTED,
,C#44028339,7985194832,TRUE,mob,GB,OFSTED,
,C#44028340,1606288266,TRUE,lan,GB,OFSTED,
,C#44028341,160642733,TRUE,lan,GB,OFSTED,
,C#44028342,160649424,TRUE,lan,GB,OFSTED,
,C#44028343,01606 810026,TRUE,lan,GB,OFSTED,
,C#44028344,01606 45422,TRUE,lan,GB,OFSTED,
,C#44028345,01606 44499,TRUE,lan,GB,OFSTED,
,C#44028346,7972313884,TRUE,mob,GB,OFSTED,
,C#44028347,07891 526 469,TRUE,mob,GB,OFSTED,
,C#44028348,07917 573 534,TRUE,mob,GB,OFSTED,
,C#44028349,01606 352614,TRUE,lan,GB,OFSTED,
,C#44028350,1322293920,TRUE,lan,GB,OFSTED,
,C#44028351,1322278677,TRUE,lan,GB,OFSTED,
,C#44028352,01322 291151,TRUE,lan,GB,OFSTED,
,C#44028353,01322 285 685,TRUE,lan,GB,OFSTED,
,C#44028354,01332 411815,TRUE,lan,GB,OFSTED,
,C#44028355,7876343914,TRUE,mob,GB,OFSTED,
,C#44028356,07972 631514,TRUE,mob,GB,OFSTED,
,C#44028357,7979092993,TRUE,mob,GB,OFSTED,
,C#44028358,1322836090,TRUE,lan,GB,OFSTED,
,C#44028359,1322224453,TRUE,lan,GB,OFSTED,
,C#44028360,07972 631514,TRUE,mob,GB,OFSTED,
,C#44028361,1322282031,TRUE,lan,GB,OFSTED,
,C#44028362,01322 271738,TRUE,lan,GB,OFSTED,
,C#44028363,01322 289662,TRUE,lan,GB,OFSTED,
,C#44028364,1322277200,TRUE,lan,GB,OFSTED,
,C#44028365,1322272219,TRUE,lan,GB,OFSTED,
,C#44028366,1322278677,TRUE,lan,GB,OFSTED,
,C#44028367,01322 629443,TRUE,lan,GB,OFSTED,
,C#44028368,7551979606,TRUE,mob,GB,OFSTED,
,C#44028369,01322 270909,TRUE,lan,GB,OFSTED,
,C#44028370,1322220831,TRUE,lan,GB,OFSTED,
,C#44028371,01322 285097,TRUE,lan,GB,OFSTED,
,C#44028372,01322 271624,TRUE,lan,GB,OFSTED,
,C#44028373,07523 414 516,TRUE,mob,GB,OFSTED,
,C#44028374,07866 320 664,TRUE,mob,GB,OFSTED,
,C#44028375,1322292923,TRUE,lan,GB,OFSTED,
,C#44028376,1322278677,TRUE,lan,GB,OFSTED,
,C#44028377,1322838181,TRUE,lan,GB,OFSTED,
,C#44028378,0208 914 7955,TRUE,lan,GB,OFSTED,
,C#44028379,07956 122864,TRUE,mob,GB,OFSTED,
,C#44028380,1322524145,TRUE,lan,GB,OFSTED,
,C#44028381,07956 263531,TRUE,mob,GB,OFSTED,
,C#44028382,1322555894,TRUE,lan,GB,OFSTED,
,C#44028383,01322 522628,TRUE,lan,GB,OFSTED,
,C#44028384,01322 352760,TRUE,lan,GB,OFSTED,
,C#44028385,7762709512,TRUE,mob,GB,OFSTED,
,C#44028386,01322 402180,TRUE,lan,GB,OFSTED,
,C#44028387,01322 278677,TRUE,lan,GB,OFSTED,
,C#44028388,1322278677,TRUE,lan,GB,OFSTED,
,C#44028389,01322 278677,TRUE,lan,GB,OFSTED,
,C#44028390,1322424021,TRUE,lan,GB,OFSTED,
,C#44028391,7535062331,TRUE,mob,GB,OFSTED,
,C#44028392,7411396006,TRUE,mob,GB,OFSTED,
,C#44028393,7803173244,TRUE,mob,GB,OFSTED,
,C#44028394,1322224600,TRUE,lan,GB,OFSTED,
,C#44028395,01322 319121,TRUE,lan,GB,OFSTED,
,C#44028396,1322466975,TRUE,lan,GB,OFSTED,
,C#44028397,1322383314,TRUE,lan,GB,OFSTED,
,C#44028398,01322 278677,TRUE,lan,GB,OFSTED,
,C#44028399,01322 385097,TRUE,lan,GB,OFSTED,
,C#44028400,077788 66051,TRUE,mob,GB,OFSTED,
,C#44028401,01332 411816,TRUE,lan,GB,OFSTED,
,C#44028402,01322 278677,TRUE,lan,GB,OFSTED,
,C#44028403,1322242011,TRUE,lan,GB,OFSTED,
,C#44028404,7737471786,TRUE,mob,GB,OFSTED,
,C#44028405,1987591627,TRUE,lan,GB,OFSTED,
,C#44028406,01474 332 255,TRUE,lan,GB,OFSTED,
,C#44028407,01474 355106,TRUE,lan,GB,OFSTED,
,C#44028408,1474534540,TRUE,lan,GB,OFSTED,
,C#44028409,1474352488,TRUE,lan,GB,OFSTED,
,C#44028410,1474534544,TRUE,lan,GB,OFSTED,
,C#44028411,7436803929,TRUE,mob,GB,OFSTED,
,C#44028412,01474 331777,TRUE,lan,GB,OFSTED,
,C#44028413,1474537194,TRUE,lan,GB,OFSTED,
,C#44028414,1474555155,TRUE,lan,GB,OFSTED,
,C#44028415,7810271387,TRUE,mob,GB,OFSTED,
,C#44028416,1322624301,TRUE,lan,GB,OFSTED,
,C#44028417,7393301691,TRUE,mob,GB,OFSTED,
,C#44028418,07932 061 880,TRUE,mob,GB,OFSTED,
,C#44028419,1474365303,TRUE,lan,GB,OFSTED,
,C#44028420,1474533950,TRUE,lan,GB,OFSTED,
,C#44028421,1474356115,TRUE,lan,GB,OFSTED,
,C#44028422,01474 365 877,TRUE,lan,GB,OFSTED,
,C#44028423,7985216783,TRUE,mob,GB,OFSTED,
,C#44028424,1474247629,TRUE,lan,GB,OFSTED,
,C#44028425,01474 491273,TRUE,lan,GB,OFSTED,
,C#44028426,1474534746,TRUE,lan,GB,OFSTED,
,C#44028427,07910 157840,TRUE,mob,GB,OFSTED,
,C#44028428,7307819144,TRUE,mob,GB,OFSTED,
,C#44028429,01322 629641,TRUE,lan,GB,OFSTED,
,C#44028430,7932061880,TRUE,mob,GB,OFSTED,
,C#44028431,7803861891,TRUE,mob,GB,OFSTED,
,C#44028432,1474350011,TRUE,lan,GB,OFSTED,
,C#44028433,1474534546,TRUE,lan,GB,OFSTED,
,C#44028434,07500 445952,TRUE,mob,GB,OFSTED,
,C#44028435,07562 666408,TRUE,mob,GB,OFSTED,
,C#44028436,1474361193,TRUE,lan,GB,OFSTED,
,C#44028437,1474566411,TRUE,lan,GB,OFSTED,
,C#44028438,7715337825,TRUE,mob,GB,OFSTED,
,C#44028439,07715 337816,TRUE,mob,GB,OFSTED,
,C#44028440,01474 569700,TRUE,lan,GB,OFSTED,
,C#44028441,7958232475,TRUE,mob,GB,OFSTED,
,C#44028442,1474352973,TRUE,lan,GB,OFSTED,
,C#44021785,07980 032187,TRUE,mob,GB,OFSTED,
,C#44028444,7896273580,TRUE,mob,GB,OFSTED,
,C#44028445,01474 813076,TRUE,lan,GB,OFSTED,
